EX_sucr(e)	14.578004741503348
EX_glc_D(e)	0.666089758925464
EX_fru(e)	2.164791716507758
EX_lcts(e)	0
EX_malt(e)	0.4966454521153445
EX_gal(e)	0
EX_but(e)	0
EX_octa(e)	0
EX_dca(e)	0
EX_ddca(e)	0
EX_ttdca(e)	0
EX_hdca(e)	0.2505715183968434
EX_ocdca(e)	0.024694032122702533
EX_hdcea(e)	0
EX_ocdcea(e)	0.12435451126189986
EX_CE2510(e)	0
EX_doco13ac(e)	0
EX_lnlc(e)	0.6692015209125475
EX_strdnc(e)	0
EX_arachd(e)	0
EX_tmndnc[e]	0
EX_clpnd(e)	0
EX_crvnc(e)	0
EX_chsterol(e)	0
EX_ca2(e)	0.6237836219372224
EX_fe2(e)	0.013161428955143701
EX_fe3(e)	0.013161428955143701
EX_mg2(e)	1.3577453198930263
EX_pi(e)	1.1252426304421894
EX_k(e)	6.240680541097695
EX_na1(e)	0.21748804605663272
EX_zn2(e)	0.018966044661976142
EX_cu2(e)	0.0027696471847165837
EX_mn2(e)	0.007462952130895811
EX_h2o(e)	4377.395188972916
EX_etoh(e)	0
EX_trp_L(e)	0.1811725487354156
EX_thr_L(e)	1.7041753134675182
EX_ile_L(e)	1.4865875497149184
EX_leu_L(e)	2.462398864399583
EX_lys_L(e)	2.1535984456046546
EX_met_L(e)	0.5495562333415769
EX_phe_L(e)	1.2107336379942744
EX_tyr_L(e)	0.6291790041862481
EX_val_L(e)	2.006038603011789
EX_arg_L(e)	2.442798282507338
EX_his_L(e)	0.689634725622057
EX_ala_D[e]	1.3469041408322968
EX_ala_L(e)	1.3469041408322968
EX_asp_D[e]	1.8774409571315127
EX_asp_L(e)	1.8774409571315127
EX_glu_L(e)	5.071129260415833
EX_gly(e)	2.451156706178247
EX_pro_D[e]	0.7513213266684327
EX_pro_L(e)	0.7513213266684327
EX_ser_L(e)	1.722290627503744
EX_ascb_L(e)	0.22841975785221472
EX_thm(e)	0.0010024322171162663
EX_ribflv(e)	0.000350724392004653
EX_nac(e)	0.008558453417853178
EX_ncam(e)	0.00855683457714498
EX_pnto_R(e)	0.0004765679773813506
EX_pydam(e)	0.00033293735458616284
EX_pydx(e)	0.00033699844063443446
EX_pydxn(e)	0.00033298301156140664
EX_5mthf(e)	0.00003544568532214893
EX_fol(e)	0.000036899154044317585
EX_thf(e)	0.000036647525006579636
EX_chol[e]	0.2726291820740553
EX_adpcbl(e)	0
EX_retinol(e)	0
EX_caro(e)	0.000836325042477489
EX_avite1(e)	0.0003018299485426373
EX_phyQ(e)	0.000055026040851953986
